id	desc	common.n	target.n	p-value	genes	p-adjust
12057973	https://pubmed.ncbi.nlm.nih.gov/12057973	2	2	0.0005526585062899104	b3396, b0149	0.001960761828166863
3906031	https://pubmed.ncbi.nlm.nih.gov/3906031	2	2	0.0005526585062899104	b3396, b0149	0.0019555608684104523
2666392	https://pubmed.ncbi.nlm.nih.gov/2666392	2	2	0.0005526585062899104	b3396, b0149	0.001950387426959631
23048033	https://pubmed.ncbi.nlm.nih.gov/23048033	2	2	0.0005526585062899104	b4142, b4143	0.0019452412859913997
2905317	https://pubmed.ncbi.nlm.nih.gov/2905317	2	2	0.0005526585062899104	b4142, b4143	0.001940122229975633
12110894	https://pubmed.ncbi.nlm.nih.gov/12110894	2	2	0.0005526585062899104	b4142, b4143	0.0019350300456449883
10532860	https://pubmed.ncbi.nlm.nih.gov/10532860	2	2	0.0005526585062899104	b4142, b4143	0.0019299645219652893
18420899	https://pubmed.ncbi.nlm.nih.gov/18420899	2	2	0.0005526585062899104	b0095, b1175	0.0019249254501063722
17135353	https://pubmed.ncbi.nlm.nih.gov/17135353	2	2	0.0005526585062899104	b4142, b4143	0.0019199126234133868
25536997	https://pubmed.ncbi.nlm.nih.gov/25536997	2	2	0.0005526585062899104	b0740, b0739	0.0019149258373785468
351612	https://pubmed.ncbi.nlm.nih.gov/351612	2	2	0.0005526585062899104	b0632, b3182	0.0019099648896133174
14692773	https://pubmed.ncbi.nlm.nih.gov/14692773	2	2	0.0005526585062899104	b0632, b0149	0.0019050295798210349
8331075	https://pubmed.ncbi.nlm.nih.gov/8331075	2	2	0.0005526585062899104	b0737, b0738	0.0019001197097699499
11779463	https://pubmed.ncbi.nlm.nih.gov/11779463	2	2	0.0005526585062899104	b4142, b4143	0.001895235083266685
15576562	https://pubmed.ncbi.nlm.nih.gov/15576562	2	2	0.0005526585062899104	b4142, b4143	0.0018903755061301039
16429154	https://pubmed.ncbi.nlm.nih.gov/16429154	2	2	0.0005526585062899104	b4142, b4143	0.0018855407861655769
8103517	https://pubmed.ncbi.nlm.nih.gov/8103517	2	2	0.0005526585062899104	b4142, b4143	0.0018807307331396442
15944406	https://pubmed.ncbi.nlm.nih.gov/15944406	2	2	0.0005526585062899104	b4142, b4143	0.001875945158755065
23746846	https://pubmed.ncbi.nlm.nih.gov/23746846	2	2	0.0005526585062899104	b4142, b4143	0.001871183876626245
330236	https://pubmed.ncbi.nlm.nih.gov/330236	2	2	0.0005526585062899104	b3396, b0149	0.0018664467022550394
16569861	https://pubmed.ncbi.nlm.nih.gov/16569861	2	2	0.0005526585062899104	b3396, b0149	0.0018617334530069206
15149592	https://pubmed.ncbi.nlm.nih.gov/15149592	2	2	0.0005526585062899104	b4142, b4143	0.0018570439480875077
17441504	https://pubmed.ncbi.nlm.nih.gov/17441504	2	2	0.0005526585062899104	b4142, b4143	0.0018523780085194486
20308583	https://pubmed.ncbi.nlm.nih.gov/20308583	2	2	0.0005526585062899104	b4142, b4143	0.0018477354571196504
7715448	https://pubmed.ncbi.nlm.nih.gov/7715448	2	2	0.0005526585062899104	b4142, b4143	0.0018431161184768513
18567585	https://pubmed.ncbi.nlm.nih.gov/18567585	2	2	0.0005526585062899104	b4142, b4143	0.0018385198189295275
12963377	https://pubmed.ncbi.nlm.nih.gov/12963377	2	2	0.0005526585062899104	b4142, b4143	0.0018339463865441306
12431983	https://pubmed.ncbi.nlm.nih.gov/12431983	2	2	0.0005526585062899104	b4142, b4143	0.001829395651093649
19121324	https://pubmed.ncbi.nlm.nih.gov/19121324	2	2	0.0005526585062899104	b4142, b4143	0.0018248674440364864
16684774	https://pubmed.ncbi.nlm.nih.gov/16684774	2	2	0.0005526585062899104	b4142, b4143	0.0018203615984956555
12475168	https://pubmed.ncbi.nlm.nih.gov/12475168	2	2	0.0005526585062899104	b4142, b4143	0.0018158779492382772
8618836	https://pubmed.ncbi.nlm.nih.gov/8618836	2	2	0.0005526585062899104	b4142, b4143	0.0018114163326553821
17098196	https://pubmed.ncbi.nlm.nih.gov/17098196	2	2	0.0005526585062899104	b4142, b4143	0.0018069765867420112
7911090	https://pubmed.ncbi.nlm.nih.gov/7911090	2	2	0.0005526585062899104	b4142, b4143	0.001802558551077605
10077571	https://pubmed.ncbi.nlm.nih.gov/10077571	2	2	0.0005526585062899104	b4142, b4143	0.0017981620668066842
15213427	https://pubmed.ncbi.nlm.nih.gov/15213427	2	2	0.0005526585062899104	b4142, b4143	0.0017937869766198066
15635940	https://pubmed.ncbi.nlm.nih.gov/15635940	2	2	0.0005526585062899104	b4142, b4143	0.0017894331247348071
7548168	https://pubmed.ncbi.nlm.nih.gov/7548168	2	2	0.0005526585062899104	b4142, b4143	0.0017851003568783064
26370943	https://pubmed.ncbi.nlm.nih.gov/26370943	2	2	0.0005526585062899104	b3396, b0149	0.0017807885202674892
3882429	https://pubmed.ncbi.nlm.nih.gov/3882429	2	2	0.0005526585062899104	b3396, b0149	0.001776497463592146
7002918	https://pubmed.ncbi.nlm.nih.gov/7002918	2	2	0.0005526585062899104	b0839, b0632	0.0017722270369969725
9285585	https://pubmed.ncbi.nlm.nih.gov/9285585	2	2	0.0005526585062899104	b4142, b4143	0.0017679770920641259
10419942	https://pubmed.ncbi.nlm.nih.gov/10419942	2	2	0.0005526585062899104	b0737, b0738	0.00176374748179603
22006326	https://pubmed.ncbi.nlm.nih.gov/22006326	2	2	0.0005526585062899104	b3613, b3462	0.001759538060598426
19075020	https://pubmed.ncbi.nlm.nih.gov/19075020	2	2	0.0005526585062899104	b0737, b0738	0.001755348684263668
17442676	https://pubmed.ncbi.nlm.nih.gov/17442676	2	2	0.0005526585062899104	b0737, b0738	0.001751179209954253
8376353	https://pubmed.ncbi.nlm.nih.gov/8376353	2	2	0.0005526585062899104	b0737, b0738	0.001747029496186589
17222427	https://pubmed.ncbi.nlm.nih.gov/17222427	2	2	0.0005526585062899104	b0737, b0738	0.0017428994028149895
23782448	https://pubmed.ncbi.nlm.nih.gov/23782448	2	2	0.0005526585062899104	b0093, b3933	0.0017387887910158975
15342580	https://pubmed.ncbi.nlm.nih.gov/15342580	2	2	0.0005526585062899104	b0093, b0089	0.0017346975232723307
15832945	https://pubmed.ncbi.nlm.nih.gov/15832945	2	2	0.0005526585062899104	b4142, b4143	0.001730625463358546
30742332	https://pubmed.ncbi.nlm.nih.gov/30742332	2	2	0.0005526585062899104	b2516, b0095	0.0017265724763249192
2897629	https://pubmed.ncbi.nlm.nih.gov/2897629	2	2	0.0005526585062899104	b4142, b4143	0.0017225384284830386
3279397	https://pubmed.ncbi.nlm.nih.gov/3279397	2	2	0.0005526585062899104	b0839, b0632	0.0017185231873910036
9529889	https://pubmed.ncbi.nlm.nih.gov/9529889	2	2	0.0005526585062899104	b0839, b3182	0.0017145266218389315
6363404	https://pubmed.ncbi.nlm.nih.gov/6363404	2	2	0.0005526585062899104	b0839, b0632	0.0017105486018346649
7061385	https://pubmed.ncbi.nlm.nih.gov/7061385	2	2	0.0005526585062899104	b0632, b0839	0.001706588998589677
7042389	https://pubmed.ncbi.nlm.nih.gov/7042389	2	2	0.0005526585062899104	b0632, b0839	0.0017026476845051744
12456788	https://pubmed.ncbi.nlm.nih.gov/12456788	2	2	0.0005526585062899104	b0839, b3182	0.0016987245331583883
31527115	https://pubmed.ncbi.nlm.nih.gov/31527115	2	2	0.0005526585062899104	b1176, b1575	0.0016948194192890587
30044025	https://pubmed.ncbi.nlm.nih.gov/30044025	2	2	0.0005526585062899104	b1105, b0149	0.001690932218786102
3312163	https://pubmed.ncbi.nlm.nih.gov/3312163	2	2	0.0005526585062899104	b2134, b3182	0.0016870628086744634
2563997	https://pubmed.ncbi.nlm.nih.gov/2563997	2	2	0.0005526585062899104	b4142, b4143	0.0016832110671021474
17032756	https://pubmed.ncbi.nlm.nih.gov/17032756	2	2	0.0005526585062899104	b4142, b4143	0.001679376873327427
12808143	https://pubmed.ncbi.nlm.nih.gov/12808143	2	2	0.0005526585062899104	b0958, b0095	0.0016755601077062285
17085577	https://pubmed.ncbi.nlm.nih.gov/17085577	2	2	0.0005526585062899104	b0095, b1176	0.0016717606516796837
15330853	https://pubmed.ncbi.nlm.nih.gov/15330853	2	2	0.0005526585062899104	b4143, b0095	0.0016679783877618563
26655719	https://pubmed.ncbi.nlm.nih.gov/26655719	2	2	0.0005526585062899104	b0095, b0946	0.001664213199527631
6329742	https://pubmed.ncbi.nlm.nih.gov/6329742	2	2	0.0005526585062899104	b0094, b0095	0.001660464971600767
26619764	https://pubmed.ncbi.nlm.nih.gov/26619764	2	2	0.0005526585062899104	b0095, b0946	0.0016567335896421136
2211517	https://pubmed.ncbi.nlm.nih.gov/2211517	2	2	0.0005526585062899104	b3396, b0149	0.0016530189403379833
3920658	https://pubmed.ncbi.nlm.nih.gov/3920658	2	2	0.0005526585062899104	b3396, b0149	0.0016493209113886812
9244263	https://pubmed.ncbi.nlm.nih.gov/9244263	2	2	0.0005526585062899104	b3396, b0149	0.0016456393914971886
20959808	https://pubmed.ncbi.nlm.nih.gov/20959808	2	2	0.0005526585062899104	b4142, b4143	0.0016419742703579967
24954617	https://pubmed.ncbi.nlm.nih.gov/24954617	2	2	0.0005526585062899104	b3396, b3147	0.00163832543864609
18588898	https://pubmed.ncbi.nlm.nih.gov/18588898	2	2	0.0005526585062899104	b4142, b4143	0.0016346927880060765
25951518	https://pubmed.ncbi.nlm.nih.gov/25951518	2	2	0.0005526585062899104	b0742, b0149	0.0016310762110414614
30723128	https://pubmed.ncbi.nlm.nih.gov/30723128	2	2	0.0005526585062899104	b0925, b0149	0.001627475601304063
27709766	https://pubmed.ncbi.nlm.nih.gov/27709766	2	2	0.0005526585062899104	b1105, b0149	0.0016238908532835695
20816983	https://pubmed.ncbi.nlm.nih.gov/20816983	2	2	0.0005526585062899104	b0742, b0739	0.0016203218623972318
9723913	https://pubmed.ncbi.nlm.nih.gov/9723913	2	2	0.0005526585062899104	b0094, b0890	0.001616768524979694
12081949	https://pubmed.ncbi.nlm.nih.gov/12081949	2	2	0.0005526585062899104	b3811, b0890	0.0016132307382729551
15013745	https://pubmed.ncbi.nlm.nih.gov/15013745	2	2	0.0005526585062899104	b0095, b1175	0.001609708400416464
9501185	https://pubmed.ncbi.nlm.nih.gov/9501185	2	2	0.0005526585062899104	b0958, b0095	0.0016062014104373432
7015340	https://pubmed.ncbi.nlm.nih.gov/7015340	2	2	0.0005526585062899104	b4142, b4143	0.0016027096682407402
15664887	https://pubmed.ncbi.nlm.nih.gov/15664887	2	2	0.0005526585062899104	b4142, b4143	0.001599233074600305
12507429	https://pubmed.ncbi.nlm.nih.gov/12507429	2	2	0.0005526585062899104	b4142, b4143	0.001595771531148789
8257098	https://pubmed.ncbi.nlm.nih.gov/8257098	2	2	0.0005526585062899104	b1176, b1174	0.00159232494036877
12654311	https://pubmed.ncbi.nlm.nih.gov/12654311	2	2	0.0005526585062899104	b0090, b0087	0.0015888932055834926
20300061	https://pubmed.ncbi.nlm.nih.gov/20300061	2	2	0.0005526585062899104	b2742, b3613	0.0015854762309478292
22978571	https://pubmed.ncbi.nlm.nih.gov/22978571	2	2	0.0005526585062899104	b0632, b2010	0.0015820739214393574
11452442	https://pubmed.ncbi.nlm.nih.gov/11452442	2	2	0.0005526585062899104	b4142, b4143	0.0015786861828495514
14517228	https://pubmed.ncbi.nlm.nih.gov/14517228	2	2	0.0005526585062899104	b4142, b4143	0.0015753129217750865
15802642	https://pubmed.ncbi.nlm.nih.gov/15802642	2	2	0.0005526585062899104	b4142, b4143	0.0015719540456092548
19899806	https://pubmed.ncbi.nlm.nih.gov/19899806	2	2	0.0005526585062899104	b4142, b4143	0.0015686094625334906
17496143	https://pubmed.ncbi.nlm.nih.gov/17496143	2	2	0.0005526585062899104	b4142, b4143	0.0015652790815090033
12555083	https://pubmed.ncbi.nlm.nih.gov/12555083	2	2	0.0005526585062899104	b4142, b4143	0.0015619628122685181
2198024	https://pubmed.ncbi.nlm.nih.gov/2198024	2	2	0.0005526585062899104	b0084, b0085	0.0015586605653081194
1332942	https://pubmed.ncbi.nlm.nih.gov/1332942	2	2	0.0005526585062899104	b0084, b0083	0.0015553722518791993
29233891	https://pubmed.ncbi.nlm.nih.gov/29233891	2	2	0.0005526585062899104	b2748, b0083	0.0015520977839805063
17355972	https://pubmed.ncbi.nlm.nih.gov/17355972	2	2	0.0005526585062899104	b0923, b0922	0.0015488370743502952
20487275	https://pubmed.ncbi.nlm.nih.gov/20487275	2	2	0.0005526585062899104	b3928, b2910	0.0015455900364585754
4561971	https://pubmed.ncbi.nlm.nih.gov/4561971	2	2	0.0005526585062899104	b4142, b4143	0.0015423565844994572
12596269	https://pubmed.ncbi.nlm.nih.gov/12596269	2	2	0.0005526585062899104	b4142, b4143	0.0015391366333835919
22328664	https://pubmed.ncbi.nlm.nih.gov/22328664	2	2	0.0005526585062899104	b0094, b3933	0.0015359300987307094
30478085	https://pubmed.ncbi.nlm.nih.gov/30478085	2	2	0.0005526585062899104	b0094, b2412	0.0015327368968622464
22111832	https://pubmed.ncbi.nlm.nih.gov/22111832	2	2	0.0005526585062899104	b0094, b2412	0.0015295569447940675
29967164	https://pubmed.ncbi.nlm.nih.gov/29967164	2	2	0.0005526585062899104	b0094, b3933	0.0015263901602292765
19122642	https://pubmed.ncbi.nlm.nih.gov/19122642	2	2	0.0005526585062899104	b4142, b4143	0.0015232364615511168
7744736	https://pubmed.ncbi.nlm.nih.gov/7744736	2	2	0.0005526585062899104	b0740, b0741	0.0015200957678159599
12813065	https://pubmed.ncbi.nlm.nih.gov/12813065	2	2	0.0005526585062899104	b3182, b0084	0.0015169679987463796
14585136	https://pubmed.ncbi.nlm.nih.gov/14585136	2	2	0.0005526585062899104	b4142, b4143	0.0015138530747243132
17098183	https://pubmed.ncbi.nlm.nih.gov/17098183	2	2	0.0005526585062899104	b4142, b4143	0.0015107509167843044
19494908	https://pubmed.ncbi.nlm.nih.gov/19494908	2	2	0.0005526585062899104	b4142, b4143	0.0015076614466068314
16894158	https://pubmed.ncbi.nlm.nih.gov/16894158	2	2	0.0005526585062899104	b0740, b0741	0.0015045845865117153
17375930	https://pubmed.ncbi.nlm.nih.gov/17375930	2	2	0.0005526585062899104	b0740, b0741	0.00150152025945161
10633120	https://pubmed.ncbi.nlm.nih.gov/10633120	2	2	0.0005526585062899104	b0740, b0741	0.0014984683890055701
22164258	https://pubmed.ncbi.nlm.nih.gov/22164258	2	2	0.0005526585062899104	b0095, b2412	0.0014954288993726987
12736270	https://pubmed.ncbi.nlm.nih.gov/12736270	2	2	0.0005526585062899104	b4142, b4143	0.0014924017153658715
24750258	https://pubmed.ncbi.nlm.nih.gov/24750258	2	2	0.0005526585062899104	b0094, b3933	0.0014893867624055364
18567584	https://pubmed.ncbi.nlm.nih.gov/18567584	2	2	0.0005526585062899104	b4142, b4143	0.0014863839665135898
20006619	https://pubmed.ncbi.nlm.nih.gov/20006619	2	2	0.0005526585062899104	b4142, b4143	0.001483393254307325
1983267	https://pubmed.ncbi.nlm.nih.gov/1983267	2	2	0.0005526585062899104	b4142, b4143	0.0014804145529934548
18186792	https://pubmed.ncbi.nlm.nih.gov/18186792	2	2	0.0005526585062899104	b0094, b0095	0.0014774477903622054
18291654	https://pubmed.ncbi.nlm.nih.gov/18291654	2	2	0.0005526585062899104	b0095, b1176	0.001474492894781481
19297332	https://pubmed.ncbi.nlm.nih.gov/19297332	2	2	0.0005526585062899104	b0094, b0095	0.001471549795191099
14656529	https://pubmed.ncbi.nlm.nih.gov/14656529	2	2	0.0005526585062899104	b0095, b2412	0.0014686184210970926
22177460	https://pubmed.ncbi.nlm.nih.gov/22177460	2	2	0.0005526585062899104	b4142, b4143	0.0014656987025660846
19416363	https://pubmed.ncbi.nlm.nih.gov/19416363	2	2	0.0005526585062899104	b4142, b4143	0.0014627905702197233
19027782	https://pubmed.ncbi.nlm.nih.gov/19027782	2	2	0.0005526585062899104	b4142, b4143	0.0014598939552291892
4552998	https://pubmed.ncbi.nlm.nih.gov/4552998	2	2	0.0005526585062899104	b0086, b0091	0.001457008789309764
25496160	https://pubmed.ncbi.nlm.nih.gov/25496160	2	2	0.0005526585062899104	b0094, b3933	0.0014541350047154646
6998961	https://pubmed.ncbi.nlm.nih.gov/6998961	2	2	0.0005526585062899104	b0094, b0093	0.0014512725342337412
3301347	https://pubmed.ncbi.nlm.nih.gov/3301347	2	2	0.0005526585062899104	b0088, b0086	0.0014484213111802368
17216029	https://pubmed.ncbi.nlm.nih.gov/17216029	2	2	0.0005526585062899104	b0087, b0086	0.0014455812693936088
1447153	https://pubmed.ncbi.nlm.nih.gov/1447153	2	2	0.0005526585062899104	b0084, b0083	0.001442752343230412
1683763	https://pubmed.ncbi.nlm.nih.gov/1683763	2	2	0.0005526585062899104	b4142, b4143	0.00143993446756004
8846220	https://pubmed.ncbi.nlm.nih.gov/8846220	2	2	0.0005526585062899104	b4142, b4143	0.0014371275777597281
11555297	https://pubmed.ncbi.nlm.nih.gov/11555297	2	2	0.0005526585062899104	b0093, b1916	0.0014343316097096119
18259126	https://pubmed.ncbi.nlm.nih.gov/18259126	2	2	0.0005526585062899104	b0091, b0088	0.0014315464997878458
18651694	https://pubmed.ncbi.nlm.nih.gov/18651694	2	2	0.0005526585062899104	b0091, b0088	0.0014287721848657761
10403366	https://pubmed.ncbi.nlm.nih.gov/10403366	2	2	0.0005526585062899104	b0088, b0091	0.0014260086023031731
25496259	https://pubmed.ncbi.nlm.nih.gov/25496259	2	2	0.0005526585062899104	b0094, b3933	0.0014232556899435144
15916962	https://pubmed.ncbi.nlm.nih.gov/15916962	2	2	0.0005526585062899104	b0095, b3641	0.0014205133861093266
30523075	https://pubmed.ncbi.nlm.nih.gov/30523075	2	2	0.0005526585062899104	b0095, b3641	0.001417781629597578
25101671	https://pubmed.ncbi.nlm.nih.gov/25101671	2	2	0.0005526585062899104	b3641, b3928	0.0014150603596751257
7649273	https://pubmed.ncbi.nlm.nih.gov/7649273	2	2	0.0005526585062899104	b4142, b4143	0.0014123495160742155
19130907	https://pubmed.ncbi.nlm.nih.gov/19130907	2	2	0.0005526585062899104	b4142, b4143	0.0014096490389880316
15238634	https://pubmed.ncbi.nlm.nih.gov/15238634	2	2	0.0005526585062899104	b4142, b4143	0.0014069588690662988
10752609	https://pubmed.ncbi.nlm.nih.gov/10752609	2	2	0.0005526585062899104	b4142, b4143	0.0014042789474109343
2573517	https://pubmed.ncbi.nlm.nih.gov/2573517	2	2	0.0005526585062899104	b4142, b4143	0.00140160921557175
16139196	https://pubmed.ncbi.nlm.nih.gov/16139196	2	2	0.0005526585062899104	b4142, b4143	0.001398949615542202
2993822	https://pubmed.ncbi.nlm.nih.gov/2993822	2	2	0.0005526585062899104	b3396, b0149	0.0013963000897551903
10790316	https://pubmed.ncbi.nlm.nih.gov/10790316	2	2	0.0005526585062899104	b0090, b0087	0.0013936605810789045
25078077	https://pubmed.ncbi.nlm.nih.gov/25078077	2	2	0.0005526585062899104	b0095, b3641	0.0013910310328127179
18266853	https://pubmed.ncbi.nlm.nih.gov/18266853	2	2	0.0005526585062899104	b3189, b3730	0.0013884113886831271
12371854	https://pubmed.ncbi.nlm.nih.gov/12371854	2	2	0.0005526585062899104	b4142, b4143	0.001385801592839738
15664980	https://pubmed.ncbi.nlm.nih.gov/15664980	2	2	0.0005526585062899104	b4142, b4143	0.0013832015898512955
12377767	https://pubmed.ncbi.nlm.nih.gov/12377767	2	2	0.0005526585062899104	b4142, b4143	0.0013806113247017613
22056926	https://pubmed.ncbi.nlm.nih.gov/22056926	2	2	0.0005526585062899104	b3928, b2910	0.0013780307427864308
26391555	https://pubmed.ncbi.nlm.nih.gov/26391555	2	2	0.0005526585062899104	b1254, b2412	0.001375459789908098
11181358	https://pubmed.ncbi.nlm.nih.gov/11181358	2	2	0.0005526585062899104	b0090, b0087	0.0013728984122732598
2179861	https://pubmed.ncbi.nlm.nih.gov/2179861	2	2	0.0005526585062899104	b0087, b0088	0.0013703465564883653
16099113	https://pubmed.ncbi.nlm.nih.gov/16099113	2	2	0.0005526585062899104	b0087, b0089	0.0013678041695561049
12142433	https://pubmed.ncbi.nlm.nih.gov/12142433	2	2	0.0005526585062899104	b0740, b0739	0.0013652711988717417
16116078	https://pubmed.ncbi.nlm.nih.gov/16116078	2	2	0.0005526585062899104	b4142, b4143	0.0013627475922194834
18430731	https://pubmed.ncbi.nlm.nih.gov/18430731	2	2	0.0005526585062899104	b4142, b4143	0.001360233297768894
10319813	https://pubmed.ncbi.nlm.nih.gov/10319813	2	2	0.0005526585062899104	b4142, b4143	0.0013577282640713454
15313620	https://pubmed.ncbi.nlm.nih.gov/15313620	2	2	0.0005526585062899104	b4142, b4143	0.0013552324400565082
14623189	https://pubmed.ncbi.nlm.nih.gov/14623189	2	2	0.0005526585062899104	b4142, b4143	0.0013527457750288816
17646302	https://pubmed.ncbi.nlm.nih.gov/17646302	2	2	0.0005526585062899104	b4142, b4143	0.00135026821866436
8674965	https://pubmed.ncbi.nlm.nih.gov/8674965	2	2	0.0005526585062899104	b4142, b4143	0.0013477997210068382
23754405	https://pubmed.ncbi.nlm.nih.gov/23754405	2	2	0.0005526585062899104	b0095, b3641	0.0013453402324648549
21321206	https://pubmed.ncbi.nlm.nih.gov/21321206	2	2	0.0005526585062899104	b0095, b3641	0.0013428897038082704
27091999	https://pubmed.ncbi.nlm.nih.gov/27091999	2	2	0.0005526585062899104	b0095, b3641	0.0013404480861649829
29188788	https://pubmed.ncbi.nlm.nih.gov/29188788	2	2	0.0005526585062899104	b1175, b1174	0.0013380153310176778
9159184	https://pubmed.ncbi.nlm.nih.gov/9159184	2	2	0.0005526585062899104	b1175, b1174	0.001335591390200617
12897015	https://pubmed.ncbi.nlm.nih.gov/12897015	2	2	0.0005526585062899104	b1175, b1174	0.0013331762158964567
9226273	https://pubmed.ncbi.nlm.nih.gov/9226273	2	2	0.0005526585062899104	b1175, b1174	0.0013307697606331056
11158581	https://pubmed.ncbi.nlm.nih.gov/11158581	2	2	0.0005526585062899104	b1175, b1174	0.0013283719772806135
28652337	https://pubmed.ncbi.nlm.nih.gov/28652337	2	2	0.0005526585062899104	b1175, b1174	0.0013259828190480944
11703919	https://pubmed.ncbi.nlm.nih.gov/11703919	2	2	0.0005526585062899104	b1175, b1174	0.0013236022394806832
17200601	https://pubmed.ncbi.nlm.nih.gov/17200601	2	2	0.0005526585062899104	b1175, b1174	0.0013212301924565243
7934847	https://pubmed.ncbi.nlm.nih.gov/7934847	2	2	0.0005526585062899104	b1175, b1174	0.0013188666321837935
12406224	https://pubmed.ncbi.nlm.nih.gov/12406224	2	2	0.0005526585062899104	b1175, b1174	0.001316511513197751
28622374	https://pubmed.ncbi.nlm.nih.gov/28622374	2	2	0.0005526585062899104	b1175, b1174	0.0013141647903578263
17483175	https://pubmed.ncbi.nlm.nih.gov/17483175	2	2	0.0005526585062899104	b1175, b1174	0.001311826418844734
11782501	https://pubmed.ncbi.nlm.nih.gov/11782501	2	2	0.0005526585062899104	b0095, b0084	0.0013094963541576208
17581120	https://pubmed.ncbi.nlm.nih.gov/17581120	2	2	0.0005526585062899104	b0635, b3251	0.001307174552111242
2901493	https://pubmed.ncbi.nlm.nih.gov/2901493	2	2	0.0005526585062899104	b4142, b4143	0.001304860968833169
10744667	https://pubmed.ncbi.nlm.nih.gov/10744667	2	2	0.0005526585062899104	b3811, b2894	0.0013025555607610257
9268326	https://pubmed.ncbi.nlm.nih.gov/9268326	2	2	0.0005526585062899104	b3811, b2894	0.001300258284639754
30206170	https://pubmed.ncbi.nlm.nih.gov/30206170	2	2	0.0005526585062899104	b2748, b0093	0.0012979690975189093
3528126	https://pubmed.ncbi.nlm.nih.gov/3528126	2	2	0.0005526585062899104	b0093, b0092	0.0012956879567499833
9882666	https://pubmed.ncbi.nlm.nih.gov/9882666	2	2	0.0005526585062899104	b0093, b2412	0.0012934148199837553
19727445	https://pubmed.ncbi.nlm.nih.gov/19727445	2	2	0.0005526585062899104	b3811, b2894	0.0012911496451676716
28233869	https://pubmed.ncbi.nlm.nih.gov/28233869	2	2	0.0005526585062899104	b0084, b0089	0.0012888923905432527
11807049	https://pubmed.ncbi.nlm.nih.gov/11807049	2	2	0.0005526585062899104	b0084, b0089	0.0012866430146435263
7608100	https://pubmed.ncbi.nlm.nih.gov/7608100	2	2	0.0005526585062899104	b3811, b2894	0.0012844014762904887
30258191	https://pubmed.ncbi.nlm.nih.gov/30258191	2	2	0.0005526585062899104	b1175, b1174	0.0012821677345925921
20212106	https://pubmed.ncbi.nlm.nih.gov/20212106	2	2	0.0005526585062899104	b1175, b1174	0.0012799417489422578
12482939	https://pubmed.ncbi.nlm.nih.gov/12482939	2	2	0.0005526585062899104	b1175, b1174	0.001277723479013415
14569005	https://pubmed.ncbi.nlm.nih.gov/14569005	2	2	0.0005526585062899104	b1175, b1174	0.0012755128847590667
26268537	https://pubmed.ncbi.nlm.nih.gov/26268537	2	2	0.0005526585062899104	b1175, b1176	0.0012733099264088782
19905351	https://pubmed.ncbi.nlm.nih.gov/19905351	2	2	0.0005526585062899104	b1175, b1174	0.001271114564466794
9765563	https://pubmed.ncbi.nlm.nih.gov/9765563	2	2	0.0005526585062899104	b1175, b1176	0.0012689267597086756
21816275	https://pubmed.ncbi.nlm.nih.gov/21816275	2	2	0.0005526585062899104	b1175, b1174	0.0012667464731799666
14973039	https://pubmed.ncbi.nlm.nih.gov/14973039	2	2	0.0005526585062899104	b1175, b1176	0.00126457366619338
7928979	https://pubmed.ncbi.nlm.nih.gov/7928979	2	2	0.0005526585062899104	b1175, b1174	0.0012624083003266104
2509435	https://pubmed.ncbi.nlm.nih.gov/2509435	2	2	0.0005526585062899104	b0088, b0089	0.0012602503374200692
8195072	https://pubmed.ncbi.nlm.nih.gov/8195072	2	2	0.0005526585062899104	b3811, b2894	0.0012580997395746426
9067608	https://pubmed.ncbi.nlm.nih.gov/9067608	2	2	0.0005526585062899104	b3811, b2894	0.0012559564691494729
11545584	https://pubmed.ncbi.nlm.nih.gov/11545584	2	2	0.0005526585062899104	b3811, b2894	0.0012538204887597628
8598302	https://pubmed.ncbi.nlm.nih.gov/8598302	2	2	0.0005526585062899104	b3811, b2894	0.0012516917612746018
21216995	https://pubmed.ncbi.nlm.nih.gov/21216995	2	2	0.0005526585062899104	b0095, b0946	0.0012495702498148144
18291013	https://pubmed.ncbi.nlm.nih.gov/18291013	2	2	0.0005526585062899104	b0095, b3251	0.00124745591775083
9012823	https://pubmed.ncbi.nlm.nih.gov/9012823	2	2	0.0005526585062899104	b0095, b0084	0.0012453487287005752
20969647	https://pubmed.ncbi.nlm.nih.gov/20969647	2	2	0.0005526585062899104	b0095, b2910	0.0012432486465273871
31390865	https://pubmed.ncbi.nlm.nih.gov/31390865	2	2	0.0005526585062899104	b0095, b2412	0.001241155635337947
19842714	https://pubmed.ncbi.nlm.nih.gov/19842714	2	2	0.0005526585062899104	b0095, b2910	0.0012390696594802362
7726836	https://pubmed.ncbi.nlm.nih.gov/7726836	2	2	0.0005526585062899104	b0958, b0095	0.001236990683541511
16597952	https://pubmed.ncbi.nlm.nih.gov/16597952	2	2	0.0005526585062899104	b3811, b2894	0.001234918672346299
9841666	https://pubmed.ncbi.nlm.nih.gov/9841666	2	2	0.0005526585062899104	b2519, b3182	0.0012328535909544155
6450748	https://pubmed.ncbi.nlm.nih.gov/6450748	2	2	0.0005526585062899104	b2519, b0084	0.0012307954046589993
7030331	https://pubmed.ncbi.nlm.nih.gov/7030331	2	2	0.0005526585062899104	b2519, b0084	0.0012287440789845675
10770749	https://pubmed.ncbi.nlm.nih.gov/10770749	2	2	0.0005526585062899104	b2519, b3182	0.0012266995796850924
